Team,ATS Record,Cover %,MOV,ATS +/-
Boston,152-108-5,58.5%,-1.9,+2.9
Okla City,209-178-10,54.0%,-5.7,+0.4
Miami,212-185-6,53.4%,-3.7,+1.6
Denver,181-165-8,52.3%,-4.3,+1.2
Brooklyn,270-247-12,52.2%,-5.9,+0.7
Dallas,223-205-9,52.1%,-4.1,+1.3
Sacramento,262-241-16,52.1%,-5.8,+0.4
Indiana,220-206-9,51.6%,-4.3,+1.0
Utah,180-170-7,51.4%,-5.0,+0.7
Toronto,172-165-9,51.0%,-4.1,+0.8
New Orleans,236-227-7,51.0%,-4.4,+1.2
Golden State,114-112-2,50.4%,-5.1,+0.2
Memphis,229-226-5,50.3%,-5.5,+0.7
Philadelphia,216-215-8,50.1%,-6.9,+0.3
San Antonio,197-200-8,49.6%,-6.5,-0.1
LA Clippers,150-154-1,49.3%,-4.6,+0.6
Orlando,295-303-10,49.3%,-6.6,-0.1
Detroit,274-285-19,49.0%,-6.7,+0.3
Minnesota,230-242-7,48.7%,-5.8,+0.4
Atlanta,221-233-3,48.7%,-5.5,+0.3
Washington,238-253-11,48.5%,-6.3,+0.1
Chicago,244-261-9,48.3%,-5.9,-0.1
New York,262-281-11,48.3%,-6.3,+0.3
Phoenix,215-232-5,48.1%,-7.2,-0.4
LA Lakers,233-254-6,47.8%,-6.5,+0.4
Charlotte,241-265-16,47.6%,-6.9,-0.4
Houston,189-208-7,47.6%,-6.7,-0.1
Portland,212-239-10,47.0%,-7.4,-0.8
Cleveland,178-201-6,47.0%,-6.9,-0.3
Milwaukee,129-156-3,45.3%,-5.6,-0.7
