Team,all_games_Over Record,all_games_Over %,all_games_Under %,all_games_Total +/-,equal_rest_Over Record,equal_rest_Over %,equal_rest_Under %,equal_rest_Total +/-,four_plus_days_off_Over Record,four_plus_days_off_Over %,four_plus_days_off_Under %,four_plus_days_off_Total +/-,is_after_loss_Over Record,is_after_loss_Over %,is_after_loss_Under %,is_after_loss_Total +/-,is_after_win_Over Record,is_after_win_Over %,is_after_win_Under %,is_after_win_Total +/-,is_away_Over Record,is_away_Over %,is_away_Under %,is_away_Total +/-,is_dog_Over Record,is_dog_Over %,is_dog_Under %,is_dog_Total +/-,is_fav_Over Record,is_fav_Over %,is_fav_Under %,is_fav_Total +/-,is_home_Over Record,is_home_Over %,is_home_Under %,is_home_Total +/-,no_rest_Over Record,no_rest_Over %,no_rest_Under %,no_rest_Total +/-,one_day_off_Over Record,one_day_off_Over %,one_day_off_Under %,one_day_off_Total +/-,rest_advantage_Over Record,rest_advantage_Over %,rest_advantage_Under %,rest_advantage_Total +/-,rest_disadvantage_Over Record,rest_disadvantage_Over %,rest_disadvantage_Under %,rest_disadvantage_Total +/-,two_three_days_off_Over Record,two_three_days_off_Over %,two_three_days_off_Under %,two_three_days_off_Total +/-
San Antonio,940-951-27,49.7%,50.3%,0.3,520-502-13,50.9%,49.1%,0.5,46-25-0,64.8%,35.2%,5.3,368-337-13,52.2%,47.8%,1.3,554-610-14,47.6%,52.4%,-0.4,465-467-19,49.9%,50.1%,-0.1,310-278-11,52.7%,47.3%,0.4,623-670-16,48.2%,51.8%,0.3,466-479-8,49.3%,50.7%,0.6,171-176-6,49.3%,50.7%,0.3,564-560-14,50.2%,49.8%,0.2,197-220-9,47.2%,52.8%,0.1,223-229-5,49.3%,50.7%,0.1,159-190-7,45.6%,54.4%,-0.2
Charlotte,803-813-22,49.7%,50.3%,0.4,428-457-13,48.4%,51.6%,0.0,29-22-0,56.9%,43.1%,1.0,478-489-18,49.4%,50.6%,0.5,311-317-4,49.5%,50.5%,0.0,413-397-10,51.0%,49.0%,0.8,556-577-16,49.1%,50.9%,-0.1,244-232-5,51.3%,48.7%,1.4,390-415-12,48.5%,51.6%,-0.1,200-174-4,53.5%,46.5%,1.4,422-460-13,47.9%,52.2%,-0.2,195-196-5,49.9%,50.1%,0.0,180-160-4,52.9%,47.1%,1.7,152-157-5,49.2%,50.8%,0.5
Indiana,902-915-29,49.6%,50.4%,0.2,488-511-16,48.9%,51.2%,0.1,33-27-2,55.0%,45.0%,4.7,456-408-16,52.8%,47.2%,0.7,432-499-13,46.4%,53.6%,-0.5,456-449-13,50.4%,49.6%,0.2,449-424-14,51.4%,48.6%,0.8,449-479-15,48.4%,51.6%,-0.1,441-456-16,49.2%,50.8%,0.4,187-196-7,48.8%,51.2%,0.0,508-516-13,49.6%,50.4%,0.0,206-210-7,49.5%,50.5%,-0.1,208-194-6,51.7%,48.3%,0.9,174-176-7,49.7%,50.3%,0.4
LA Lakers,928-942-18,49.6%,50.4%,-0.1,460-480-8,48.9%,51.1%,-0.2,36-40-1,47.4%,52.6%,0.4,450-423-6,51.6%,48.5%,0.4,468-507-12,48.0%,52.0%,-0.5,474-445-10,51.6%,48.4%,0.8,423-415-8,50.5%,49.5%,-0.2,498-522-10,48.8%,51.2%,-0.1,441-479-8,47.9%,52.1%,-0.9,174-162-5,51.8%,48.2%,1.2,565-573-9,49.7%,50.4%,-0.2,213-213-5,50.0%,50.0%,-0.3,255-249-5,50.6%,49.4%,0.3,153-167-3,47.8%,52.2%,-1.1
New York,862-880-16,49.5%,50.5%,0.4,469-453-9,50.9%,49.1%,1.2,33-18-3,64.7%,35.3%,5.5,482-518-7,48.2%,51.8%,0.0,367-355-7,50.8%,49.2%,0.7,440-428-10,50.7%,49.3%,0.2,551-544-9,50.3%,49.7%,0.5,305-329-5,48.1%,51.9%,0.2,422-450-6,48.4%,51.6%,0.7,182-175-1,51.0%,49.0%,0.9,500-516-8,49.2%,50.8%,0.4,190-214-5,47.0%,53.0%,-0.5,203-213-2,48.8%,51.2%,-0.4,147-171-4,46.2%,53.8%,-1.0
LA Clippers,890-910-31,49.4%,50.6%,0.2,420-447-15,48.4%,51.6%,-0.6,32-30-2,51.6%,48.4%,3.0,420-423-11,49.8%,50.2%,0.5,458-477-20,49.0%,51.0%,-0.1,465-422-14,52.4%,47.6%,0.8,399-395-19,50.3%,49.8%,0.7,486-507-12,48.9%,51.1%,-0.2,414-477-16,46.5%,53.5%,-0.5,200-186-2,51.8%,48.2%,0.0,496-510-23,49.3%,50.7%,0.2,221-235-9,48.5%,51.5%,1.1,249-228-7,52.2%,47.8%,0.6,162-184-4,46.8%,53.2%,-0.2
Detroit,882-903-31,49.4%,50.6%,0.0,470-483-19,49.3%,50.7%,0.0,30-33-2,47.6%,52.4%,-3.2,479-491-10,49.4%,50.6%,0.1,393-400-21,49.6%,50.4%,0.0,421-476-11,46.9%,53.1%,-0.3,479-509-14,48.5%,51.5%,-0.1,400-385-17,51.0%,49.0%,0.3,460-426-20,51.9%,48.1%,0.3,177-204-9,46.5%,53.5%,-0.2,500-500-15,50.0%,50.0%,-0.2,204-201-4,50.4%,49.6%,-0.3,208-219-8,48.7%,51.3%,0.2,175-166-5,51.3%,48.7%,1.6
Golden State,915-937-23,49.4%,50.6%,0.2,468-471-13,49.8%,50.2%,-0.5,40-28-0,58.8%,41.2%,1.1,400-405-4,49.7%,50.3%,0.6,502-523-19,49.0%,51.0%,-0.1,439-485-9,47.5%,52.5%,0.2,384-377-7,50.5%,49.5%,0.5,528-555-16,48.8%,51.3%,0.0,475-452-14,51.2%,48.8%,0.2,175-185-6,48.6%,51.4%,0.9,513-546-13,48.4%,51.6%,-0.4,226-242-4,48.3%,51.7%,1.0,221-224-6,49.7%,50.3%,0.9,187-178-4,51.2%,48.8%,1.2
Philadelphia,882-905-25,49.4%,50.6%,-0.1,442-504-12,46.7%,53.3%,-1.0,37-21-1,63.8%,36.2%,4.2,457-478-15,48.9%,51.1%,-0.1,413-417-10,49.8%,50.2%,-0.1,442-444-16,49.9%,50.1%,0.2,482-497-16,49.2%,50.8%,-0.1,396-401-9,49.7%,50.3%,0.0,433-455-9,48.8%,51.2%,-0.5,195-179-2,52.1%,47.9%,1.2,456-546-19,45.5%,54.5%,-1.4,220-194-5,53.1%,46.9%,0.5,220-207-8,51.5%,48.5%,1.3,194-159-3,55.0%,45.0%,1.7
Miami,954-984-19,49.2%,50.8%,-0.3,534-530-13,50.2%,49.8%,0.1,45-26-0,63.4%,36.6%,4.5,406-408-9,49.9%,50.1%,-0.5,533-569-10,48.4%,51.6%,-0.2,457-493-9,48.1%,51.9%,-1.2,347-393-5,46.9%,53.1%,-1.2,607-585-14,50.9%,49.1%,0.4,483-475-9,50.4%,49.6%,0.6,170-170-5,50.0%,50.0%,-0.1,572-578-11,49.7%,50.3%,-0.3,195-232-1,45.7%,54.3%,-1.1,225-222-5,50.3%,49.7%,-0.3,167-210-3,44.3%,55.7%,-1.1
New Orleans,859-886-24,49.2%,50.8%,0.1,444-446-13,49.9%,50.1%,0.7,32-24-0,57.1%,42.9%,1.4,470-461-8,50.5%,49.5%,0.4,379-413-16,47.9%,52.2%,-0.1,409-458-13,47.2%,52.8%,-0.3,474-527-14,47.4%,52.7%,-0.1,376-352-10,51.7%,48.4%,0.4,448-421-11,51.6%,48.5%,0.6,176-183-8,49.0%,51.0%,0.1,489-509-10,49.0%,51.0%,0.2,212-227-5,48.3%,51.7%,-0.1,203-213-6,48.8%,51.2%,-0.8,162-170-6,48.8%,51.2%,-0.4
Dallas,911-940-25,49.2%,50.8%,0.2,482-504-11,48.9%,51.1%,0.2,31-34-0,47.7%,52.3%,0.0,382-388-10,49.6%,50.4%,0.5,516-543-15,48.7%,51.3%,-0.1,453-470-12,49.1%,50.9%,-0.3,356-352-8,50.3%,49.7%,0.7,548-583-17,48.5%,51.6%,-0.1,447-465-13,49.0%,51.0%,0.5,169-176-5,49.0%,51.0%,-0.5,534-561-16,48.8%,51.2%,0.1,205-206-7,49.9%,50.1%,0.9,224-230-7,49.3%,50.7%,-0.3,177-169-4,51.2%,48.8%,1.3
Cleveland,911-946-18,49.1%,50.9%,0.2,467-522-7,47.2%,52.8%,-0.3,27-37-2,42.2%,57.8%,-1.2,425-440-9,49.1%,50.9%,0.0,476-494-9,49.1%,50.9%,0.4,463-465-6,49.9%,50.1%,0.3,412-449-5,47.9%,52.2%,-0.3,494-493-13,50.1%,50.0%,0.7,448-480-12,48.3%,51.7%,0.2,186-198-3,48.4%,51.6%,0.3,503-522-10,49.1%,50.9%,0.2,226-208-6,52.1%,47.9%,1.1,218-216-5,50.2%,49.8%,0.6,195-189-3,50.8%,49.2%,0.6
Brooklyn,873-910-20,49.0%,51.0%,0.5,450-495-14,47.6%,52.4%,0.1,36-23-0,61.0%,39.0%,6.0,473-495-15,48.9%,51.1%,0.3,387-406-5,48.8%,51.2%,0.5,430-452-13,48.8%,51.3%,1.0,521-550-14,48.7%,51.4%,0.6,347-353-6,49.6%,50.4%,0.3,435-450-7,49.2%,50.9%,-0.2,185-192-3,49.1%,50.9%,1.9,495-501-14,49.7%,50.3%,-0.1,204-209-3,49.4%,50.6%,0.4,219-206-3,51.5%,48.5%,1.6,157-194-3,44.7%,55.3%,-0.3
Houston,880-926-27,48.7%,51.3%,0.2,459-498-14,48.0%,52.0%,-0.1,24-31-1,43.6%,56.4%,0.8,414-391-15,51.4%,48.6%,1.0,458-522-11,46.7%,53.3%,-0.4,441-451-12,49.4%,50.6%,1.2,373-397-8,48.4%,51.6%,1.0,501-526-19,48.8%,51.2%,-0.4,432-461-15,48.4%,51.6%,-0.6,182-182-4,50.0%,50.0%,0.7,507-530-15,48.9%,51.1%,0.1,210-209-9,50.1%,49.9%,0.6,211-219-4,49.1%,50.9%,0.6,167-183-7,47.7%,52.3%,0.0
Chicago,870-916-18,48.7%,51.3%,0.5,457-487-10,48.4%,51.6%,0.0,32-23-1,58.2%,41.8%,2.5,433-450-11,49.0%,51.0%,0.4,425-457-6,48.2%,51.8%,0.4,461-428-12,51.9%,48.1%,1.6,480-477-12,50.2%,49.8%,0.7,390-434-5,47.3%,52.7%,0.3,409-486-6,45.7%,54.3%,-0.7,190-198-2,49.0%,51.0%,0.5,464-508-12,47.7%,52.3%,0.0,220-235-6,48.4%,51.7%,0.3,193-194-2,49.9%,50.1%,1.7,184-187-3,49.6%,50.4%,1.3
Orlando,847-918-28,48.0%,52.0%,-0.3,451-504-14,47.2%,52.8%,-0.3,32-29-0,52.5%,47.5%,0.1,463-494-18,48.4%,51.6%,-0.4,375-411-10,47.7%,52.3%,-0.2,418-463-15,47.5%,52.6%,-0.6,498-522-16,48.8%,51.2%,0.0,344-393-12,46.7%,53.3%,-1.0,419-448-13,48.3%,51.7%,-0.1,186-169-8,52.4%,47.6%,0.6,465-560-14,45.4%,54.6%,-0.8,214-213-6,50.1%,49.9%,0.0,182-201-8,47.5%,52.5%,-0.7,164-160-6,50.6%,49.4%,-0.2
Memphis,859-932-22,48.0%,52.0%,-0.1,479-490-7,49.4%,50.6%,0.4,27-23-1,54.0%,46.0%,3.3,419-464-9,47.5%,52.6%,-0.4,428-459-12,48.3%,51.8%,0.0,441-450-10,49.5%,50.5%,0.1,470-471-6,50.0%,50.1%,0.1,385-452-15,46.0%,54.0%,-0.3,415-476-12,46.6%,53.4%,-0.4,174-201-7,46.4%,53.6%,-0.6,473-524-10,47.4%,52.6%,-0.2,190-229-6,45.4%,54.7%,-1.4,190-213-9,47.2%,52.9%,-0.2,185-184-4,50.1%,49.9%,0.0
