Team,all_games_ATS Record,all_games_Cover %,all_games_MOV,all_games_ATS +/-,equal_rest_ATS Record,equal_rest_Cover %,equal_rest_MOV,equal_rest_ATS +/-,four_plus_days_off_ATS Record,four_plus_days_off_Cover %,four_plus_days_off_MOV,four_plus_days_off_ATS +/-,is_after_loss_ATS Record,is_after_loss_Cover %,is_after_loss_MOV,is_after_loss_ATS +/-,is_after_win_ATS Record,is_after_win_Cover %,is_after_win_MOV,is_after_win_ATS +/-,is_away_ATS Record,is_away_Cover %,is_away_MOV,is_away_ATS +/-,is_dog_ATS Record,is_dog_Cover %,is_dog_MOV,is_dog_ATS +/-,is_fav_ATS Record,is_fav_Cover %,is_fav_MOV,is_fav_ATS +/-,is_home_ATS Record,is_home_Cover %,is_home_MOV,is_home_ATS +/-,no_rest_ATS Record,no_rest_Cover %,no_rest_MOV,no_rest_ATS +/-,one_day_off_ATS Record,one_day_off_Cover %,one_day_off_MOV,one_day_off_ATS +/-,rest_advantage_ATS Record,rest_advantage_Cover %,rest_advantage_MOV,rest_advantage_ATS +/-,rest_disadvantage_ATS Record,rest_disadvantage_Cover %,rest_disadvantage_MOV,rest_disadvantage_ATS +/-,two_three_days_off_ATS Record,two_three_days_off_Cover %,two_three_days_off_MOV,two_three_days_off_ATS +/-
Golden State,11-8-0,57.9%,6.4,3.4,10-3-0,76.9%,10.7,8.8,1-0-0,100.0%,36.0,28.5,4-2-0,66.7%,5.3,4.3,6-6-0,50.0%,4.4,0.8,6-5-0,54.6%,7.0,5.0,5-2-0,71.4%,1.4,5.6,6-6-0,50.0%,9.3,2.1,5-3-0,62.5%,5.5,1.1,1-1-0,50.0%,2.5,-0.8,8-4-0,66.7%,6.7,3.6,1-4-0,20.0%,-1.6,-7.5,0-1-0,0.0%,-10.0,-13.5,1-3-0,25.0%,0.0,-1.6
Dallas,11-8-1,57.9%,6.5,3.3,5-3-1,62.5%,5.9,3.4,1-0-0,100.0%,11.0,2.5,4-3-1,57.1%,8.9,3.6,6-5-0,54.6%,4.4,3.1,5-4-1,55.6%,0.9,1.7,5-2-1,71.4%,3.3,6.9,6-6-0,50.0%,8.7,0.8,6-4-0,60.0%,12.1,4.9,3-1-0,75.0%,2.8,5.1,4-7-1,36.4%,5.8,1.1,2-1-0,66.7%,9.3,1.5,4-4-0,50.0%,6.1,3.8,3-0-0,100.0%,12.7,9.8
San Antonio,10-9-0,52.6%,0.3,2.7,2-8-0,20.0%,-4.6,-4.1,0-1-0,0.0%,-11.0,-2.5,6-2-0,75.0%,0.5,5.6,4-6-0,40.0%,1.2,0.9,3-4-0,42.9%,-6.4,-0.6,6-7-0,46.2%,-4.2,1.4,4-2-0,66.7%,10.0,5.5,7-5-0,58.3%,4.2,4.6,2-2-0,50.0%,-1.0,1.4,6-6-0,50.0%,0.1,1.8,5-0-0,100.0%,9.8,14.0,3-1-0,75.0%,0.5,5.5,2-0-0,100.0%,9.5,13.5
Chicago,10-11-0,47.6%,-5.8,-0.2,6-6-0,50.0%,-6.3,0.0,0-1-0,0.0%,-12.0,-7.0,8-4-0,66.7%,-1.7,2.9,2-6-0,25.0%,-11.1,-3.9,6-6-0,50.0%,-2.7,3.0,9-10-0,47.4%,-6.9,0.0,1-1-0,50.0%,5.0,-1.5,4-5-0,44.4%,-9.9,-4.4,1-4-0,20.0%,-10.0,-2.6,8-5-0,61.5%,-5.3,1.5,3-1-0,75.0%,5.8,5.3,1-4-0,20.0%,-13.8,-4.8,1-1-0,50.0%,5.0,-1.5
Detroit,10-11-1,47.6%,-1.9,1.5,6-8-1,42.9%,-3.1,0.7,0-1-0,0.0%,-6.0,-0.5,7-5-0,58.3%,1.5,5.1,3-5-1,37.5%,-5.9,-3.2,6-5-1,54.6%,0.9,4.6,8-6-1,57.1%,-3.7,2.6,2-5-0,28.6%,2.0,-1.0,4-6-0,40.0%,-5.2,-2.3,2-2-1,50.0%,-5.2,-0.3,8-7-0,53.3%,-0.5,2.6,0-2-0,0.0%,0.0,-3.3,4-1-0,80.0%,1.0,5.6,0-1-0,0.0%,-2.0,-4.5
Miami,8-9-0,47.1%,1.6,0.1,4-7-0,36.4%,-1.5,-2.4,1-1-0,50.0%,-7.0,-9.3,6-2-0,75.0%,5.9,5.6,2-6-0,25.0%,-0.1,-2.8,5-4-0,55.6%,2.1,2.3,3-3-0,50.0%,-3.3,0.9,5-6-0,45.5%,4.3,-0.4,3-5-0,37.5%,1.0,-2.5,1-1-0,50.0%,10.5,7.0,3-7-0,30.0%,-2.1,-2.5,3-0-0,100.0%,8.7,7.3,1-2-0,33.3%,6.0,1.8,3-0-0,100.0%,13.7,10.0
New York,8-10-1,44.4%,4.9,-0.4,6-6-1,50.0%,6.2,1.0,0-1-0,0.0%,-23.0,-17.0,5-3-0,62.5%,11.6,6.3,3-6-1,33.3%,2.4,-4.1,5-7-0,41.7%,1.2,-2.6,1-1-0,50.0%,2.0,6.0,7-9-1,43.8%,5.3,-1.1,3-3-1,50.0%,11.4,3.5,1-1-0,50.0%,13.5,2.0,6-5-1,54.6%,8.2,2.7,2-3-0,40.0%,2.8,-2.1,0-1-0,0.0%,-1.0,-9.5,1-3-0,25.0%,-2.0,-6.5
Denver,7-9-1,43.8%,1.9,-0.6,4-6-1,40.0%,-2.7,-3.7,0-2-0,0.0%,-11.0,-13.0,4-3-0,57.1%,9.1,6.1,3-5-1,37.5%,-1.8,-3.9,4-4-0,50.0%,4.8,3.9,4-1-0,80.0%,4.2,9.5,3-8-1,27.3%,1.0,-4.8,3-5-1,37.5%,-0.6,-4.6,2-1-0,66.7%,18.7,14.5,4-5-1,44.4%,0.5,-2.1,1-1-0,50.0%,6.0,-0.3,2-2-0,50.0%,12.8,7.8,1-1-0,50.0%,-3.0,-3.5
LA Lakers,8-11-0,42.1%,-1.3,-4.3,5-6-0,45.5%,0.3,-1.5,1-0-0,100.0%,7.0,8.0,2-5-0,28.6%,-8.4,-10.1,5-6-0,45.5%,2.5,-1.7,3-6-0,33.3%,-5.6,-7.1,2-4-0,33.3%,-12.2,-9.0,6-7-0,46.2%,3.7,-2.1,5-5-0,50.0%,2.5,-1.8,2-1-0,66.7%,9.0,5.3,4-6-0,40.0%,-3.8,-6.1,2-4-0,33.3%,-0.8,-7.3,1-1-0,50.0%,-11.5,-10.8,1-4-0,20.0%,-4.2,-8.9
Boston,8-11-0,42.1%,10.6,0.1,4-3-0,57.1%,11.0,2.9,1-0-0,100.0%,23.0,17.0,2-1-0,66.7%,14.7,3.3,5-10-0,33.3%,8.9,-1.7,5-5-0,50.0%,13.0,2.3,,,,,8-11-0,42.1%,10.6,0.1,3-6-0,33.3%,7.9,-2.4,2-1-0,66.7%,22.3,12.0,5-6-0,45.5%,7.6,-2.6,2-4-0,33.3%,10.3,-0.8,2-4-0,33.3%,10.3,-2.5,0-4-0,0.0%,6.8,-5.9
Utah,8-11-0,42.1%,-9.9,-2.9,3-6-0,33.3%,-12.6,-6.9,1-0-0,100.0%,-2.0,0.5,6-8-0,42.9%,-9.9,-2.3,1-3-0,25.0%,-12.0,-5.9,5-4-0,55.6%,-8.4,0.1,8-11-0,42.1%,-9.9,-2.9,,,,,3-7-0,30.0%,-11.3,-5.5,0-3-0,0.0%,-15.7,-6.8,6-4-0,60.0%,-7.6,-0.6,2-3-0,40.0%,-12.8,-5.4,3-2-0,60.0%,-2.4,6.9,1-4-0,20.0%,-12.8,-5.7
Milwaukee,7-11-1,38.9%,0.9,-2.7,6-3-1,66.7%,5.5,0.5,1-0-0,100.0%,15.0,11.0,3-6-0,33.3%,-2.0,-3.9,3-5-1,37.5%,2.2,-2.9,3-5-0,37.5%,-6.8,-6.0,2-3-0,40.0%,-7.6,-0.8,5-8-1,38.5%,3.9,-3.3,4-6-1,40.0%,6.5,-0.2,0-3-1,0.0%,-5.0,-4.9,4-5-0,44.4%,1.1,-2.7,1-4-0,20.0%,-2.0,-6.2,0-4-0,0.0%,-7.0,-6.1,2-3-0,40.0%,2.4,-3.5
Atlanta,8-13-0,38.1%,-3.2,-2.1,4-6-0,40.0%,-0.3,-0.8,0-1-0,0.0%,4.0,-2.5,5-6-0,45.5%,-2.4,-0.5,3-6-0,33.3%,-5.1,-4.0,5-6-0,45.5%,-4.4,-1.6,6-4-0,60.0%,-5.2,2.5,2-9-0,18.2%,-1.5,-6.2,3-7-0,30.0%,-2.0,-2.6,1-4-0,20.0%,-8.0,-8.4,5-7-0,41.7%,-2.9,-0.5,2-2-0,50.0%,-5.3,-1.6,2-5-0,28.6%,-6.3,-4.1,2-1-0,66.7%,1.0,2.3
Phoenix,7-12-0,36.8%,-0.7,-1.7,3-7-0,30.0%,-2.3,-2.5,1-1-0,50.0%,15.0,11.3,5-3-0,62.5%,1.3,3.6,2-8-0,20.0%,-2.7,-6.0,4-4-0,50.0%,-3.9,-2.3,3-5-0,37.5%,-7.8,-2.8,4-7-0,36.4%,4.4,-1.0,3-8-0,27.3%,1.5,-1.3,1-3-0,25.0%,-7.8,-6.1,3-8-0,27.3%,-2.5,-3.6,2-1-0,66.7%,13.0,6.5,2-4-0,33.3%,-5.0,-4.6,2-0-0,100.0%,7.0,4.5
Sacramento,7-12-1,36.8%,0.4,-3.9,4-5-0,44.4%,1.3,-4.1,0-1-0,0.0%,-2.0,-1.0,4-5-1,44.4%,1.5,-1.8,3-6-0,33.3%,-0.7,-6.5,5-5-0,50.0%,-0.6,-3.6,3-4-0,42.9%,-1.4,0.3,4-8-1,33.3%,1.3,-6.1,2-7-1,22.2%,1.3,-4.2,1-4-0,20.0%,-4.6,-9.0,5-6-1,45.5%,3.3,-1.1,3-4-1,42.9%,4.0,0.3,0-3-0,0.0%,-12.3,-14.3,1-1-0,50.0%,-4.0,-9.0
Indiana,7-12-1,36.8%,-3.8,-5.7,5-7-1,41.7%,-2.2,-5.2,1-0-0,100.0%,6.0,0.5,5-4-1,55.6%,-0.8,-0.5,1-8-0,11.1%,-8.1,-12.2,3-7-0,30.0%,-8.7,-8.0,4-4-0,50.0%,-5.1,-0.5,3-8-1,27.3%,-2.8,-9.2,4-5-1,44.4%,1.2,-3.4,1-2-0,33.3%,-3.7,-5.5,4-9-1,30.8%,-5.2,-7.6,1-1-0,50.0%,1.5,4.3,1-4-0,20.0%,-9.8,-10.9,1-1-0,50.0%,1.5,4.3
New Orleans,7-13-0,35.0%,-11.8,-7.5,5-10-0,33.3%,-11.8,-7.7,1-0-0,100.0%,12.0,7.0,5-10-0,33.3%,-13.8,-7.5,1-3-0,25.0%,-10.0,-10.9,2-8-0,20.0%,-18.2,-12.4,6-8-0,42.9%,-11.8,-4.1,1-5-0,16.7%,-11.7,-15.3,5-5-0,50.0%,-5.3,-2.6,1-3-0,25.0%,-16.5,-10.5,4-8-0,33.3%,-11.2,-7.5,1-2-0,33.3%,-15.7,-8.2,1-1-0,50.0%,-5.5,-5.0,1-2-0,33.3%,-15.7,-8.2
Minnesota,6-13-0,31.6%,0.8,-4.8,3-7-0,30.0%,2.7,-4.2,0-1-0,0.0%,-7.0,-8.0,4-6-0,40.0%,-1.0,-5.1,2-6-0,25.0%,4.1,-4.1,4-5-0,44.4%,-2.7,-6.5,1-0-0,100.0%,-2.0,6.0,5-13-0,27.8%,1.0,-5.4,2-8-0,20.0%,4.0,-3.3,1-3-0,25.0%,-1.0,-8.0,3-6-0,33.3%,2.3,-4.6,2-3-0,40.0%,2.8,-2.7,1-3-0,25.0%,-6.3,-8.9,2-3-0,40.0%,1.2,-2.0
Washington,5-12-1,29.4%,-15.0,-4.9,2-6-1,25.0%,-14.6,-4.6,0-1-0,0.0%,-20.0,-6.0,4-10-1,28.6%,-16.2,-5.9,1-1-0,50.0%,-3.5,3.8,3-5-1,37.5%,-15.0,-4.1,5-12-1,29.4%,-15.0,-4.9,,,,,2-7-0,22.2%,-15.0,-5.7,0-3-0,0.0%,-22.7,-10.8,3-6-1,33.3%,-11.6,-3.0,2-3-0,40.0%,-14.6,-3.8,1-3-0,25.0%,-16.5,-6.9,2-2-0,50.0%,-16.5,-4.8
Philadelphia,5-13-0,27.8%,-7.0,-5.4,2-8-0,20.0%,-9.1,-6.5,0-1-0,0.0%,-15.0,-11.0,5-9-0,35.7%,-4.5,-2.8,0-3-0,0.0%,-16.0,-15.7,3-6-0,33.3%,-5.3,-3.4,3-8-0,27.3%,-10.6,-5.7,2-5-0,28.6%,-1.3,-4.9,2-7-0,22.2%,-8.7,-7.3,1-0-0,100.0%,-8.0,3.0,3-8-0,27.3%,-6.1,-4.8,1-5-0,16.7%,-7.0,-7.8,2-0-0,100.0%,3.5,7.5,1-4-0,20.0%,-7.2,-7.1
