Team,ATS Record,Cover %,MOV,ATS +/-
Orlando,124-104-3,54.4%,4.9,-0.1
Philadelphia,236-199-9,54.3%,6.7,+0.4
New York,153-130-4,54.1%,5.5,+0.7
Boston,357-323-15,52.5%,6.8,+0.2
Portland,209-191-8,52.3%,5.4,+0.1
LA Clippers,304-280-6,52.1%,6.9,+0.2
Memphis,206-192-8,51.8%,5.3,-0.1
San Antonio,233-220-7,51.4%,7.6,+0.5
Dallas,223-212-11,51.3%,5.5,-0.2
Milwaukee,308-293-17,51.3%,6.7,-0.4
Golden State,360-345-19,51.1%,8.6,0.0
Okla City,242-232-4,51.1%,7.1,+0.4
Utah,251-241-14,51.0%,7.0,+0.2
Charlotte,150-145-2,50.9%,4.9,-0.1
Indiana,211-207-10,50.5%,4.9,-0.4
Chicago,162-160-4,50.3%,4.4,-0.8
Houston,241-239-7,50.2%,6.4,-0.3
Phoenix,206-207-5,49.9%,5.0,-0.9
Toronto,275-277-4,49.8%,6.3,-0.1
Miami,245-248-17,49.7%,4.5,-0.9
New Orleans,179-186-4,49.0%,4.5,-0.7
Detroit,115-122-3,48.5%,3.9,-1.0
Atlanta,202-218-5,48.1%,4.0,-1.5
Cleveland,248-268-15,48.1%,6.2,-0.6
Denver,253-276-12,47.8%,5.4,-0.9
Sacramento,143-161-8,47.0%,3.6,-1.5
Brooklyn,148-169-4,46.7%,4.5,-0.9
LA Lakers,168-198-6,45.9%,4.3,-1.5
Washington,154-184-7,45.6%,3.5,-1.6
Minnesota,161-195-7,45.2%,5.1,-0.7
