Team,ATS Record,Cover %,MOV,ATS +/-
Miami,227-175-10,56.5%,1.9,+1.7
Boston,197-156-4,55.8%,3.4,+1.1
Dallas,231-186-12,55.4%,1.3,+1.9
Indiana,228-193-10,54.2%,0.9,+1.5
Philadelphia,230-197-9,53.9%,-2.4,+0.8
Sacramento,240-211-15,53.2%,-2.0,+0.4
Denver,198-179-8,52.5%,2.1,+1.2
Milwaukee,189-171-5,52.5%,2.6,+0.6
Golden State,165-152-4,52.1%,3.9,+1.1
San Antonio,206-191-11,51.9%,-0.9,+0.6
Detroit,262-248-12,51.4%,-3.7,+0.6
Memphis,215-206-6,51.1%,-1.6,+0.2
Chicago,230-221-6,51.0%,-1.8,+0.5
Phoenix,231-223-5,50.9%,-3.3,-0.3
Toronto,193-187-5,50.8%,1.2,+0.4
LA Clippers,182-178-2,50.6%,2.1,+0.2
New Orleans,225-220-6,50.6%,-0.8,+0.8
Okla City,194-191-9,50.4%,-0.7,+0.2
Orlando,245-247-10,49.8%,-4.1,+0.1
New York,240-242-8,49.8%,-3.0,+0.7
Brooklyn,229-236-11,49.3%,-2.9,+0.3
LA Lakers,227-236-9,49.0%,-3.2,-0.2
Utah,190-199-9,48.8%,0.2,-0.3
Atlanta,214-229-4,48.3%,-1.8,-0.6
Charlotte,221-237-13,48.3%,-3.6,-0.5
Minnesota,223-244-3,47.8%,-1.9,+0.3
Portland,210-232-4,47.5%,-3.0,-0.9
Washington,219-244-12,47.3%,-3.1,-0.3
Houston,195-218-8,47.2%,-2.0,-0.3
Cleveland,178-224-11,44.3%,-2.0,-1.4
