Team,Over Record,Over %,Under %,Total +/-
Denver,14-7-0,66.7%,33.3%,+7.6
Atlanta,16-8-0,66.7%,33.3%,+2.7
Indiana,16-8-0,66.7%,33.3%,+0.1
Chicago,15-9-0,62.5%,37.5%,+8.2
Cleveland,15-9-0,62.5%,37.5%,+4.4
Memphis,15-9-0,62.5%,37.5%,+3.4
New York,14-9-0,60.9%,39.1%,+5.5
Phoenix,13-9-0,59.1%,40.9%,+0.9
Dallas,14-10-0,58.3%,41.7%,+0.5
Miami,12-9-0,57.1%,42.9%,+0.6
Washington,11-10-0,52.4%,47.6%,-1.9
New Orleans,12-11-1,52.2%,47.8%,-1.0
San Antonio,12-11-0,52.2%,47.8%,0.0
Toronto,12-12-0,50.0%,50.0%,+2.0
Boston,12-12-0,50.0%,50.0%,+2.1
Sacramento,12-12-0,50.0%,50.0%,+1.0
Houston,11-11-1,50.0%,50.0%,-2.7
Detroit,12-13-0,48.0%,52.0%,+1.1
Okla City,11-12-0,47.8%,52.2%,-4.9
LA Lakers,11-12-0,47.8%,52.2%,+0.8
Brooklyn,11-12-0,47.8%,52.2%,+3.6
Philadelphia,10-11-0,47.6%,52.4%,-1.2
Portland,10-12-1,45.5%,54.6%,-0.8
Minnesota,10-12-0,45.5%,54.6%,-2.8
Golden State,10-12-0,45.5%,54.6%,-3.7
Utah,10-12-0,45.5%,54.6%,-0.4
Orlando,11-14-0,44.0%,56.0%,-4.9
Charlotte,10-13-0,43.5%,56.5%,-2.7
Milwaukee,9-13-0,40.9%,59.1%,-2.3
LA Clippers,9-14-1,39.1%,60.9%,-2.9
