Team,Over Record,Over %,Under %,Total +/-
Utah,471-412-13,53.3%,46.7%,+1.6
Minnesota,457-403-12,53.1%,46.9%,+1.9
LA Clippers,463-420-14,52.4%,47.6%,+0.8
Chicago,459-427-12,51.8%,48.2%,+1.6
LA Lakers,472-441-10,51.7%,48.3%,+0.8
Toronto,453-428-9,51.4%,48.6%,+0.6
Phoenix,453-436-12,51.0%,49.0%,+0.8
Charlotte,411-396-10,50.9%,49.1%,+0.8
New York,438-425-10,50.8%,49.3%,+0.2
Washington,441-431-12,50.6%,49.4%,+0.7
Indiana,454-447-13,50.4%,49.6%,+0.2
Milwaukee,446-440-12,50.3%,49.7%,+0.3
Philadelphia,441-442-16,49.9%,50.1%,+0.2
Cleveland,461-464-6,49.8%,50.2%,+0.3
San Antonio,463-466-19,49.8%,50.2%,-0.1
Denver,448-451-8,49.8%,50.2%,+0.3
Atlanta,450-454-9,49.8%,50.2%,+0.2
Memphis,438-449-10,49.4%,50.6%,0.0
Houston,437-450-12,49.3%,50.7%,+1.2
Portland,432-445-10,49.3%,50.7%,-0.6
Okla City,439-459-9,48.9%,51.1%,+0.1
Dallas,448-469-12,48.9%,51.2%,-0.4
Brooklyn,428-450-13,48.8%,51.3%,+1.0
Boston,457-492-8,48.2%,51.8%,+0.5
Miami,456-491-9,48.2%,51.9%,-1.1
Sacramento,407-439-18,48.1%,51.9%,-0.3
Golden State,439-482-9,47.7%,52.3%,+0.3
Orlando,416-459-15,47.5%,52.5%,-0.6
New Orleans,407-455-13,47.2%,52.8%,-0.3
Detroit,416-476-11,46.6%,53.4%,-0.3
