Team,all_games_ATS Record,all_games_Cover %,all_games_MOV,all_games_ATS +/-,equal_rest_ATS Record,equal_rest_Cover %,equal_rest_MOV,equal_rest_ATS +/-,four_plus_days_off_ATS Record,four_plus_days_off_Cover %,four_plus_days_off_MOV,four_plus_days_off_ATS +/-,is_after_loss_ATS Record,is_after_loss_Cover %,is_after_loss_MOV,is_after_loss_ATS +/-,is_after_win_ATS Record,is_after_win_Cover %,is_after_win_MOV,is_after_win_ATS +/-,is_away_ATS Record,is_away_Cover %,is_away_MOV,is_away_ATS +/-,is_dog_ATS Record,is_dog_Cover %,is_dog_MOV,is_dog_ATS +/-,is_fav_ATS Record,is_fav_Cover %,is_fav_MOV,is_fav_ATS +/-,is_home_ATS Record,is_home_Cover %,is_home_MOV,is_home_ATS +/-,no_rest_ATS Record,no_rest_Cover %,no_rest_MOV,no_rest_ATS +/-,one_day_off_ATS Record,one_day_off_Cover %,one_day_off_MOV,one_day_off_ATS +/-,rest_advantage_ATS Record,rest_advantage_Cover %,rest_advantage_MOV,rest_advantage_ATS +/-,rest_disadvantage_ATS Record,rest_disadvantage_Cover %,rest_disadvantage_MOV,rest_disadvantage_ATS +/-,two_three_days_off_ATS Record,two_three_days_off_Cover %,two_three_days_off_MOV,two_three_days_off_ATS +/-
San Antonio,429-418-15,50.7%,1.0,0.2,237-223-7,51.5%,0.6,0.0,15-14-0,51.7%,0.2,1.9,205-188-11,52.2%,-0.8,0.7,219-224-4,49.4%,2.5,-0.3,207-209-11,49.8%,-1.8,0.0,196-199-8,49.6%,-6.5,-0.1,232-217-7,51.7%,7.6,0.5,217-201-3,51.9%,3.8,0.4,75-72-3,51.0%,-0.1,0.5,269-252-9,51.6%,1.0,0.1,97-96-3,50.3%,3.3,0.8,95-99-5,49.0%,-0.5,0.1,70-80-3,46.7%,2.0,0.1
Orlando,416-406-13,50.6%,-3.5,-0.1,248-216-6,53.5%,-2.9,0.4,16-14-0,53.3%,-0.1,2.1,244-246-10,49.8%,-4.1,0.1,166-155-3,51.7%,-2.8,-0.4,216-194-5,52.7%,-5.7,0.0,295-303-10,49.3%,-6.6,-0.1,118-102-3,53.6%,4.8,-0.2,191-204-8,48.4%,-1.3,-0.3,77-72-4,51.7%,-5.8,-0.3,255-249-9,50.6%,-2.9,0.2,75-100-2,42.9%,-4.0,-1.7,93-90-5,50.8%,-4.7,0.3,68-71-0,48.9%,-4.0,-1.4
New York,415-408-15,50.4%,-2.3,0.5,229-213-10,51.8%,-2.0,0.6,10-14-1,41.7%,-7.0,-2.6,239-240-8,49.9%,-3.1,0.6,171-163-6,51.2%,-1.1,0.3,216-193-8,52.8%,-4.0,1.0,261-281-11,48.2%,-6.4,0.2,150-124-4,54.7%,5.6,0.9,198-214-7,48.1%,-0.6,-0.1,69-73-3,48.6%,-3.9,0.7,263-243-11,52.0%,-1.6,0.6,98-98-2,50.0%,-1.7,-0.3,88-97-3,47.6%,-3.7,0.8,73-78-0,48.3%,-2.4,0.1
Toronto,447-442-13,50.3%,2.3,0.2,243-248-6,49.5%,2.1,-0.2,16-14-0,53.3%,-0.6,-3.4,187-187-5,50.0%,1.2,0.3,253-251-8,50.2%,3.1,0.2,218-213-7,50.6%,-0.1,0.4,170-163-9,51.1%,-4.2,0.8,275-277-4,49.8%,6.3,-0.1,218-220-6,49.8%,4.6,0.0,84-66-3,56.0%,0.9,1.5,273-276-8,49.7%,2.9,0.3,94-107-3,46.8%,3.3,-0.1,110-87-4,55.8%,1.9,1.7,74-86-2,46.3%,2.3,-0.4
Sacramento,402-399-24,50.2%,-2.4,-0.3,197-205-8,49.0%,-2.6,-0.7,18-9-0,66.7%,0.6,2.1,237-208-15,53.3%,-2.1,0.5,159-186-9,46.1%,-2.7,-1.4,216-181-12,54.4%,-3.7,0.6,261-240-16,52.1%,-5.8,0.5,140-157-8,47.1%,3.5,-1.5,182-213-12,46.1%,-1.0,-1.2,80-74-7,52.0%,-5.2,-0.2,240-235-11,50.5%,-1.4,-0.3,96-106-11,47.5%,-0.8,-0.3,109-88-5,55.3%,-3.5,0.4,64-81-6,44.1%,-3.0,-1.1
New Orleans,416-418-11,49.9%,-0.5,0.4,212-213-5,49.9%,-0.2,0.5,10-15-1,40.0%,-1.9,-1.0,220-217-6,50.3%,-0.6,0.9,190-196-5,49.2%,-0.4,-0.3,205-205-7,50.0%,-2.3,0.8,234-227-7,50.8%,-4.4,1.2,179-185-4,49.2%,4.6,-0.6,209-206-4,50.4%,1.5,0.1,80-70-0,53.3%,-2.8,0.1,246-257-9,48.9%,-0.2,0.2,101-100-4,50.3%,1.3,0.7,103-105-2,49.5%,-2.6,-0.4,80-76-1,51.3%,1.3,1.4
Denver,435-440-20,49.7%,1.6,-0.1,234-226-7,50.9%,1.9,0.2,18-16-0,52.9%,2.1,0.1,195-177-8,52.4%,1.9,1.1,233-259-12,47.4%,1.3,-1.0,207-214-9,49.2%,-1.7,-0.6,180-165-8,52.2%,-4.4,1.1,251-272-12,48.0%,5.5,-0.8,211-216-10,49.4%,5.0,0.3,71-71-3,50.0%,-0.9,0.5,273-271-13,50.2%,2.0,-0.1,94-106-9,47.0%,2.6,-1.2,107-108-4,49.8%,0.0,0.3,73-82-4,47.1%,2.1,-0.5
Brooklyn,415-421-16,49.6%,-2.0,0.0,222-227-12,49.4%,-1.8,0.2,11-16-0,40.7%,-8.1,-5.6,227-233-11,49.4%,-2.9,0.3,183-182-5,50.1%,-0.8,-0.3,220-193-6,53.3%,-3.6,0.5,267-246-12,52.1%,-5.9,0.6,148-169-4,46.7%,4.5,-0.9,187-221-10,45.8%,-0.3,-0.7,63-82-2,43.5%,-7.2,-2.7,254-252-10,50.2%,-0.7,0.6,107-88-2,54.9%,0.9,1.1,86-106-2,44.8%,-5.5,-1.8,87-71-4,55.1%,-0.5,1.3
Milwaukee,440-447-20,49.6%,2.7,-0.5,244-250-10,49.4%,2.4,-0.5,16-16-0,50.0%,3.4,-0.3,188-170-5,52.5%,2.6,0.6,246-272-15,47.5%,2.8,-1.3,218-218-7,50.0%,0.1,-0.6,128-156-3,45.1%,-5.6,-0.7,306-288-17,51.5%,6.7,-0.4,213-217-13,49.5%,5.4,-0.1,81-72-3,52.9%,1.4,0.5,257-275-11,48.3%,2.9,-0.9,94-108-7,46.5%,3.9,-1.2,102-89-3,53.4%,2.3,0.2,86-84-6,50.6%,3.2,-0.2
Houston,431-445-14,49.2%,0.4,-0.2,247-249-9,49.8%,0.7,0.1,14-17-0,45.2%,-0.9,-1.5,193-217-8,47.1%,-2.0,-0.3,234-221-6,51.4%,2.9,0.1,210-215-5,49.4%,-2.1,-0.4,188-208-7,47.5%,-6.7,-0.1,239-236-7,50.3%,6.4,-0.3,212-218-9,49.3%,2.9,0.0,69-77-3,47.3%,-1.2,0.1,268-280-10,48.9%,0.5,-0.3,92-99-1,48.2%,1.8,-0.4,92-97-4,48.7%,-1.8,-0.7,80-71-1,53.0%,1.9,0.3
Portland,419-433-18,49.2%,-1.4,-0.4,205-234-12,46.7%,-2.3,-1.1,15-15-0,50.0%,-0.7,0.7,206-229-4,47.4%,-2.9,-0.9,207-199-14,51.0%,0.1,0.1,206-217-6,48.7%,-4.3,-0.6,209-238-10,46.8%,-7.4,-0.8,209-190-8,52.4%,5.5,0.2,206-210-10,49.5%,1.6,-0.2,78-73-5,51.7%,-0.4,1.3,242-277-10,46.6%,-2.4,-1.4,102-95-3,51.8%,0.6,0.3,112-104-3,51.9%,-1.2,0.3,84-68-3,55.3%,0.9,1.3
Detroit,391-406-22,49.1%,-3.6,-0.1,187-221-13,45.8%,-4.4,-0.9,13-14-0,48.2%,-2.2,0.6,259-245-12,51.4%,-3.7,0.6,127-155-10,45.0%,-3.4,-1.4,192-206-13,48.2%,-6.0,-0.3,273-283-19,49.1%,-6.7,0.3,115-121-3,48.7%,3.9,-1.0,199-198-9,50.1%,-1.0,0.2,80-76-3,51.3%,-4.8,0.5,226-244-16,48.1%,-3.6,-0.7,98-95-3,50.8%,-0.1,1.4,106-90-6,54.1%,-5.3,0.1,72-72-3,50.0%,-2.4,1.2
Phoenix,420-437-10,49.0%,-1.4,-0.7,221-223-5,49.8%,-1.1,-0.6,12-17-1,41.4%,-1.7,-3.6,228-221-5,50.8%,-3.4,-0.4,187-210-5,47.1%,0.9,-0.9,208-211-7,49.6%,-3.7,-0.4,215-232-5,48.1%,-7.2,-0.4,202-205-5,49.6%,5.0,-1.0,203-225-2,47.4%,0.6,-1.1,76-69-0,52.4%,-3.5,-0.5,273-261-5,51.1%,-0.2,0.2,104-118-4,46.9%,0.7,-0.3,95-96-1,49.7%,-4.4,-1.2,59-90-4,39.6%,-3.3,-3.1
Chicago,403-421-13,48.9%,-1.9,-0.4,207-240-3,46.3%,-2.8,-1.3,13-16-0,44.8%,-1.2,-0.9,226-220-6,50.7%,-1.9,0.4,173-194-7,47.1%,-1.9,-1.4,205-205-8,50.0%,-3.2,0.5,243-259-9,48.4%,-5.8,-0.1,159-160-4,49.8%,4.3,-0.9,197-215-5,47.8%,-0.7,-1.4,73-81-3,47.4%,-3.6,-0.9,240-263-6,47.7%,-2.0,-0.9,106-91-4,53.8%,0.7,1.1,90-90-6,50.0%,-2.6,0.0,77-61-4,55.8%,0.1,2.0
Charlotte,388-411-18,48.6%,-2.7,-0.3,229-226-8,50.3%,-1.7,0.4,16-12-0,57.1%,2.3,3.1,217-233-13,48.2%,-3.5,-0.5,164-174-5,48.5%,-1.7,-0.3,195-203-13,49.0%,-4.9,-0.3,238-264-16,47.4%,-6.9,-0.5,150-145-2,50.9%,4.9,-0.1,192-208-5,48.0%,-0.4,-0.4,74-78-3,48.7%,-3.8,0.1,238-248-12,49.0%,-2.3,-0.2,77-98-4,44.0%,-3.1,-2.4,82-87-6,48.5%,-4.8,-0.1,60-73-3,45.1%,-3.8,-2.1
Atlanta,420-449-8,48.3%,-1.0,-0.6,233-258-5,47.5%,-0.9,-0.6,12-16-0,42.9%,-0.9,-2.0,212-228-4,48.2%,-1.9,-0.6,203-215-4,48.6%,-0.2,-0.7,203-231-6,46.8%,-3.7,-0.8,219-233-3,48.5%,-5.6,0.2,201-214-5,48.4%,4.1,-1.5,217-217-2,50.0%,1.8,-0.4,72-84-4,46.2%,-2.7,-1.8,260-269-4,49.2%,-0.8,-0.3,96-84-1,53.3%,1.2,0.5,91-107-2,46.0%,-3.2,-1.5,76-80-0,48.7%,0.2,-0.1
Washington,396-437-17,47.5%,-2.2,-0.5,203-244-12,45.4%,-2.5,-0.6,9-18-1,33.3%,-7.2,-4.2,216-240-11,47.4%,-2.8,-0.3,176-190-6,48.1%,-1.3,-0.9,191-221-10,46.4%,-5.1,-1.2,238-251-10,48.7%,-6.2,0.1,154-184-7,45.6%,3.5,-1.6,203-209-7,49.3%,0.8,0.2,78-77-2,50.3%,-2.8,0.5,240-258-13,48.2%,-1.5,-0.2,95-105-3,47.5%,-1.1,-1.2,98-88-2,52.7%,-2.6,0.2,69-84-1,45.1%,-3.1,-2.3
Cleveland,422-467-21,47.5%,0.6,-0.4,227-251-12,47.5%,1.1,-0.2,18-18-0,50.0%,2.0,0.8,177-222-11,44.4%,-2.0,-1.3,239-240-10,49.9%,2.8,0.3,203-236-13,46.2%,-1.8,-0.5,178-201-6,47.0%,-6.9,-0.3,243-264-15,47.9%,6.2,-0.5,218-231-8,48.6%,3.0,-0.3,73-81-5,47.4%,-2.6,-1.6,244-278-14,46.7%,1.3,-0.2,97-112-4,46.4%,1.6,-0.6,98-104-5,48.5%,-1.5,-0.7,87-90-2,49.2%,1.3,-0.3
LA Lakers,404-450-12,47.3%,-1.8,-0.3,202-242-5,45.5%,-1.9,-0.8,13-19-0,40.6%,-1.5,-2.0,224-232-9,49.1%,-3.1,-0.1,178-209-3,46.0%,0.0,-0.5,193-219-5,46.8%,-4.8,-0.9,233-252-6,48.0%,-6.4,0.4,166-196-6,45.9%,4.3,-1.5,197-215-6,47.8%,0.8,0.2,69-70-0,49.6%,-4.4,-0.4,249-290-10,46.2%,-1.6,-0.4,98-100-3,49.5%,0.4,0.1,104-108-4,49.1%,-3.7,0.2,73-71-2,50.7%,-0.2,0.3
Minnesota,389-439-14,47.0%,-1.2,-0.1,214-246-7,46.5%,-1.1,0.1,12-15-0,44.4%,0.6,1.4,221-241-3,47.8%,-1.9,0.4,163-192-11,45.9%,-0.3,-0.8,204-210-7,49.3%,-3.1,0.4,229-242-7,48.6%,-5.8,0.4,157-192-7,45.0%,5.0,-0.8,184-228-7,44.7%,0.8,-0.7,67-71-6,48.6%,-3.4,0.1,243-273-7,47.1%,-1.0,-0.3,93-103-3,47.5%,0.9,-0.2,82-90-4,47.7%,-3.6,-0.6,67-80-1,45.6%,0.0,-0.1
