Team,Over Record,Over %,Under %,Total +/-
New Orleans,233-181-4,56.3%,43.7%,+1.7
Washington,227-182-8,55.5%,44.5%,+2.3
Boston,250-214-5,53.9%,46.1%,+1.2
San Antonio,220-196-3,52.9%,47.1%,+1.3
Atlanta,226-205-5,52.4%,47.6%,+1.8
Toronto,230-209-3,52.4%,47.6%,+0.9
Denver,225-206-5,52.2%,47.8%,+1.4
Sacramento,209-192-5,52.1%,47.9%,+1.4
Milwaukee,227-210-3,52.0%,48.1%,+0.9
Detroit,205-191-9,51.8%,48.2%,+0.5
Miami,223-210-3,51.5%,48.5%,+1.0
Cleveland,229-218-8,51.2%,48.8%,+1.0
Indiana,213-204-3,51.1%,48.9%,+1.1
Portland,214-205-6,51.1%,48.9%,+1.9
Philadelphia,220-211-2,51.0%,49.0%,+0.3
Minnesota,211-204-3,50.8%,49.2%,-1.2
Okla City,212-205-9,50.8%,49.2%,+1.0
Phoenix,213-212-3,50.1%,49.9%,-0.4
Houston,214-213-10,50.1%,49.9%,0.0
Golden State,224-245-9,47.8%,52.2%,-0.7
Orlando,189-211-3,47.3%,52.8%,-0.2
Brooklyn,194-218-5,47.1%,52.9%,-0.9
LA Clippers,200-228-8,46.7%,53.3%,-0.2
Utah,195-223-4,46.7%,53.4%,-0.4
Chicago,190-221-4,46.2%,53.8%,-0.7
LA Lakers,189-225-2,45.7%,54.4%,-2.0
Charlotte,182-217-5,45.6%,54.4%,-0.7
Memphis,189-226-11,45.5%,54.5%,-1.0
New York,186-226-5,45.2%,54.9%,-0.2
Dallas,189-235-7,44.6%,55.4%,-0.8
