Team,ATS Record,Cover %,MOV,ATS +/-
Memphis,465-411-18,53.1%,1.1,+0.7
San Antonio,602-555-20,52.0%,4.6,+0.3
Okla City,502-464-11,52.0%,2.4,+0.1
New York,366-350-9,51.1%,-0.8,+0.2
Cleveland,485-469-21,50.8%,2.4,0.0
Orlando,394-381-17,50.8%,0.1,-0.2
Brooklyn,397-385-14,50.8%,-1.0,-0.5
Boston,557-542-29,50.7%,3.9,+0.5
Utah,465-453-22,50.7%,1.8,+0.1
Portland,425-417-18,50.5%,-0.1,+0.1
Houston,491-486-12,50.3%,2.6,+0.1
Denver,513-509-24,50.2%,2.0,-0.2
Toronto,440-439-16,50.1%,1.5,+0.3
New Orleans,397-399-11,49.9%,-0.4,-0.1
Golden State,507-511-25,49.8%,3.1,-0.5
Phoenix,459-468-15,49.5%,2.0,-0.3
LA Clippers,463-475-14,49.4%,2.0,-0.1
Detroit,390-402-21,49.2%,0.6,-0.3
Miami,531-552-25,49.0%,2.1,-0.5
Charlotte,305-318-9,49.0%,-2.1,+0.1
Dallas,512-538-19,48.8%,1.9,-0.7
Philadelphia,398-422-17,48.5%,0.3,-0.5
Chicago,423-451-12,48.4%,-0.2,-0.7
Indiana,444-479-19,48.1%,0.4,-0.5
Atlanta,400-437-8,47.8%,-0.7,-0.7
Milwaukee,417-466-20,47.2%,0.7,-1.1
Washington,339-390-12,46.5%,-1.9,-0.8
LA Lakers,447-523-15,46.1%,1.8,-0.6
Sacramento,325-385-16,45.8%,-2.4,-1.5
Minnesota,312-386-17,44.7%,-1.0,-1.1
